"plant_id"	"Treatment"	"ACC_ID"	"Rep"	"plant_num"
"3287"	"USMS_6942_2"	"USMS"	"6942"	2	3287
"3288"	"USMS_6942_3"	"USMS"	"6942"	3	3288
"3289"	"USMS_6942_4"	"USMS"	"6942"	4	3289
"3290"	"USMS_6942_5"	"USMS"	"6942"	5	3290
"3291"	"USMS_6942_6"	"USMS"	"6942"	6	3291
"3292"	"USMS_6942_7"	"USMS"	"6942"	7	3292
"3293"	"USMS_6942_8"	"USMS"	"6942"	8	3293
"3294"	"USMS_6942_9"	"USMS"	"6942"	9	3294
"3295"	"USMS_6942_10"	"USMS"	"6942"	10	3295
"3296"	"USMS_6942_11"	"USMS"	"6942"	11	3296
"3297"	"USMS_6942_12"	"USMS"	"6942"	12	3297
"3298"	"USMS_6942_13"	"USMS"	"6942"	13	3298
"3299"	"USMS_6942_14"	"USMS"	"6942"	14	3299
"3300"	"USMS_6942_15"	"USMS"	"6942"	15	3300
"3301"	"USMS_6942_16"	"USMS"	"6942"	16	3301
"3302"	"USMS_6942_17"	"USMS"	"6942"	17	3302
"3303"	"USMS_6942_18"	"USMS"	"6942"	18	3303
"3304"	"USMS_6942_19"	"USMS"	"6942"	19	3304
"3305"	"USMS_6943_1"	"USMS"	"6943"	1	3305
"3306"	"USMS_6943_2"	"USMS"	"6943"	2	3306
"3307"	"USMS_6943_3"	"USMS"	"6943"	3	3307
"3308"	"USMS_6943_4"	"USMS"	"6943"	4	3308
"3309"	"USMS_6943_5"	"USMS"	"6943"	5	3309
"3310"	"USMS_6943_6"	"USMS"	"6943"	6	3310
"3311"	"USMS_6943_7"	"USMS"	"6943"	7	3311
"3312"	"USMS_6943_8"	"USMS"	"6943"	8	3312
"3313"	"USMS_6943_9"	"USMS"	"6943"	9	3313
"3314"	"USMS_6943_10"	"USMS"	"6943"	10	3314
"3315"	"USMS_6943_11"	"USMS"	"6943"	11	3315
"3316"	"USMS_6943_12"	"USMS"	"6943"	12	3316
"3317"	"USMS_6943_13"	"USMS"	"6943"	13	3317
"3318"	"USMS_6943_14"	"USMS"	"6943"	14	3318
"3319"	"USMS_6943_15"	"USMS"	"6943"	15	3319
"3320"	"USMS_6943_16"	"USMS"	"6943"	16	3320
"3321"	"USMS_6943_17"	"USMS"	"6943"	17	3321
"3322"	"USMS_6943_18"	"USMS"	"6943"	18	3322
"3323"	"USMS_6943_19"	"USMS"	"6943"	19	3323
"3324"	"USMS_6943_20"	"USMS"	"6943"	20	3324
"3325"	"USMS_6944_1"	"USMS"	"6944"	1	3325
"3326"	"USMS_6944_2"	"USMS"	"6944"	2	3326
"3327"	"USMS_6944_3"	"USMS"	"6944"	3	3327
"3328"	"USMS_6944_4"	"USMS"	"6944"	4	3328
"3329"	"USMS_6944_5"	"USMS"	"6944"	5	3329
"3330"	"USMS_6944_6"	"USMS"	"6944"	6	3330
"3331"	"USMS_6944_7"	"USMS"	"6944"	7	3331
"3332"	"USMS_6944_8"	"USMS"	"6944"	8	3332
"3333"	"USMS_6944_9"	"USMS"	"6944"	9	3333
"3334"	"USMS_6944_10"	"USMS"	"6944"	10	3334
"3335"	"USMS_6944_11"	"USMS"	"6944"	11	3335
"3336"	"USMS_6944_12"	"USMS"	"6944"	12	3336
"3337"	"USMS_6944_13"	"USMS"	"6944"	13	3337
"3338"	"USMS_6944_14"	"USMS"	"6944"	14	3338
"3339"	"USMS_6944_15"	"USMS"	"6944"	15	3339
"3340"	"USMS_6944_16"	"USMS"	"6944"	16	3340
"3341"	"USMS_6944_17"	"USMS"	"6944"	17	3341
"3342"	"USMS_6944_18"	"USMS"	"6944"	18	3342
"3343"	"USMS_6944_19"	"USMS"	"6944"	19	3343
"3344"	"USMS_6944_20"	"USMS"	"6944"	20	3344
"3345"	"USMS_6944_21"	"USMS"	"6944"	21	3345
"3346"	"USMS_6944_22"	"USMS"	"6944"	22	3346
"3347"	"USMS_6944_23"	"USMS"	"6944"	23	3347
"3348"	"USMS_6945_1"	"USMS"	"6945"	1	3348
"3349"	"USMS_6945_2"	"USMS"	"6945"	2	3349
"3350"	"USMS_6945_3"	"USMS"	"6945"	3	3350
"3351"	"USMS_6945_4"	"USMS"	"6945"	4	3351
"3352"	"USMS_6945_5"	"USMS"	"6945"	5	3352
"3353"	"USMS_6945_6"	"USMS"	"6945"	6	3353
"3354"	"USMS_6945_7"	"USMS"	"6945"	7	3354
"3355"	"USMS_6945_8"	"USMS"	"6945"	8	3355
"3356"	"USMS_6945_9"	"USMS"	"6945"	9	3356
"3357"	"USMS_6945_10"	"USMS"	"6945"	10	3357
"3358"	"USMS_6945_11"	"USMS"	"6945"	11	3358
"3359"	"USMS_6945_12"	"USMS"	"6945"	12	3359
"3360"	"USMS_6945_13"	"USMS"	"6945"	13	3360
"3361"	"USMS_6945_14"	"USMS"	"6945"	14	3361
"3362"	"USMS_6945_15"	"USMS"	"6945"	15	3362
"3363"	"USMS_6945_16"	"USMS"	"6945"	16	3363
"3364"	"USMS_6945_17"	"USMS"	"6945"	17	3364
"3365"	"USMS_6945_18"	"USMS"	"6945"	18	3365
"3366"	"USMS_6945_19"	"USMS"	"6945"	19	3366
"3367"	"USMS_6945_20"	"USMS"	"6945"	20	3367
"3368"	"USMS_6945_21"	"USMS"	"6945"	21	3368
"3369"	"USMS_6945_22"	"USMS"	"6945"	22	3369
"3370"	"USMS_6946_1"	"USMS"	"6946"	1	3370
"3371"	"USMS_6946_2"	"USMS"	"6946"	2	3371
"3372"	"USMS_6946_3"	"USMS"	"6946"	3	3372
"3373"	"USMS_6946_4"	"USMS"	"6946"	4	3373
"3374"	"USMS_6946_5"	"USMS"	"6946"	5	3374
"3375"	"USMS_6946_6"	"USMS"	"6946"	6	3375
"3376"	"USMS_6946_7"	"USMS"	"6946"	7	3376
"3377"	"USMS_6946_8"	"USMS"	"6946"	8	3377
"3378"	"USMS_6946_9"	"USMS"	"6946"	9	3378
"3379"	"USMS_6946_10"	"USMS"	"6946"	10	3379
"3380"	"USMS_6946_11"	"USMS"	"6946"	11	3380
"3381"	"USMS_6946_12"	"USMS"	"6946"	12	3381
"3382"	"USMS_6946_13"	"USMS"	"6946"	13	3382
"3383"	"USMS_6946_14"	"USMS"	"6946"	14	3383
"3384"	"USMS_6946_15"	"USMS"	"6946"	15	3384
"3385"	"USMS_6946_16"	"USMS"	"6946"	16	3385
"3386"	"USMS_6946_17"	"USMS"	"6946"	17	3386
"3387"	"USMS_6946_18"	"USMS"	"6946"	18	3387
"3388"	"USMS_6946_19"	"USMS"	"6946"	19	3388
"3389"	"USMS_6946_20"	"USMS"	"6946"	20	3389
"3390"	"USMS_6946_21"	"USMS"	"6946"	21	3390
"3391"	"USMS_6946_22"	"USMS"	"6946"	22	3391
"3392"	"USMS_6946_23"	"USMS"	"6946"	23	3392
"3393"	"USMS_6951_1"	"USMS"	"6951"	1	3393
"3394"	"USMS_6951_2"	"USMS"	"6951"	2	3394
"3395"	"USMS_6951_3"	"USMS"	"6951"	3	3395
"3396"	"USMS_6951_4"	"USMS"	"6951"	4	3396
"3397"	"USMS_6951_5"	"USMS"	"6951"	5	3397
"3398"	"USMS_6951_6"	"USMS"	"6951"	6	3398
"3399"	"USMS_6951_7"	"USMS"	"6951"	7	3399
"3400"	"USMS_6951_8"	"USMS"	"6951"	8	3400
"3401"	"USMS_6951_9"	"USMS"	"6951"	9	3401
"3402"	"USMS_6951_10"	"USMS"	"6951"	10	3402
"3403"	"USMS_6951_11"	"USMS"	"6951"	11	3403
"3404"	"USMS_6951_12"	"USMS"	"6951"	12	3404
"3405"	"USMS_6951_13"	"USMS"	"6951"	13	3405
"3406"	"USMS_6951_14"	"USMS"	"6951"	14	3406
"3407"	"USMS_6951_15"	"USMS"	"6951"	15	3407
"3408"	"USMS_6951_16"	"USMS"	"6951"	16	3408
"3409"	"USMS_6951_17"	"USMS"	"6951"	17	3409
"3410"	"USMS_6951_18"	"USMS"	"6951"	18	3410
"3411"	"USMS_6956_1"	"USMS"	"6956"	1	3411
"3412"	"USMS_6956_2"	"USMS"	"6956"	2	3412
"3413"	"USMS_6956_3"	"USMS"	"6956"	3	3413
"3414"	"USMS_6956_4"	"USMS"	"6956"	4	3414
"3415"	"USMS_6956_5"	"USMS"	"6956"	5	3415
"3416"	"USMS_6956_6"	"USMS"	"6956"	6	3416
"3417"	"USMS_6956_7"	"USMS"	"6956"	7	3417
"3418"	"USMS_6956_8"	"USMS"	"6956"	8	3418
"3419"	"USMS_6956_9"	"USMS"	"6956"	9	3419
"3420"	"USMS_6956_10"	"USMS"	"6956"	10	3420
"3421"	"USMS_6956_11"	"USMS"	"6956"	11	3421
"3422"	"USMS_6956_12"	"USMS"	"6956"	12	3422
"3423"	"USMS_6956_13"	"USMS"	"6956"	13	3423
"3424"	"USMS_6956_14"	"USMS"	"6956"	14	3424
"3425"	"USMS_6956_15"	"USMS"	"6956"	15	3425
"3426"	"USMS_6956_16"	"USMS"	"6956"	16	3426
"3427"	"USMS_6956_17"	"USMS"	"6956"	17	3427
"3428"	"USMS_6956_18"	"USMS"	"6956"	18	3428
"3429"	"USMS_6956_19"	"USMS"	"6956"	19	3429
"3430"	"USMS_6956_20"	"USMS"	"6956"	20	3430
"3431"	"USMS_6956_21"	"USMS"	"6956"	21	3431
"3432"	"USMS_6958_1"	"USMS"	"6958"	1	3432
"3433"	"USMS_6958_2"	"USMS"	"6958"	2	3433
"3434"	"USMS_6958_3"	"USMS"	"6958"	3	3434
"3435"	"USMS_6958_4"	"USMS"	"6958"	4	3435
"3436"	"USMS_6958_5"	"USMS"	"6958"	5	3436
"3437"	"USMS_6958_6"	"USMS"	"6958"	6	3437
"3438"	"USMS_6958_7"	"USMS"	"6958"	7	3438
"3439"	"USMS_6958_8"	"USMS"	"6958"	8	3439
"3440"	"USMS_6958_9"	"USMS"	"6958"	9	3440
"3441"	"USMS_6958_10"	"USMS"	"6958"	10	3441
"3442"	"USMS_6958_11"	"USMS"	"6958"	11	3442
"3443"	"USMS_6958_12"	"USMS"	"6958"	12	3443
"3444"	"USMS_6958_13"	"USMS"	"6958"	13	3444
"3445"	"USMS_6958_14"	"USMS"	"6958"	14	3445
"3446"	"USMS_6958_15"	"USMS"	"6958"	15	3446
"3447"	"USMS_6958_16"	"USMS"	"6958"	16	3447
"3448"	"USMS_6958_17"	"USMS"	"6958"	17	3448
"3449"	"USMS_6958_18"	"USMS"	"6958"	18	3449
"3450"	"USMS_6959_1"	"USMS"	"6959"	1	3450
"3451"	"USMS_6959_2"	"USMS"	"6959"	2	3451
"3452"	"USMS_6959_3"	"USMS"	"6959"	3	3452
"3453"	"USMS_6959_4"	"USMS"	"6959"	4	3453
"3454"	"USMS_6959_5"	"USMS"	"6959"	5	3454
"3455"	"USMS_6959_6"	"USMS"	"6959"	6	3455
"3456"	"USMS_6959_7"	"USMS"	"6959"	7	3456
"3457"	"USMS_6959_8"	"USMS"	"6959"	8	3457
"3458"	"USMS_6959_9"	"USMS"	"6959"	9	3458
"3459"	"USMS_6959_10"	"USMS"	"6959"	10	3459
"3460"	"USMS_6959_11"	"USMS"	"6959"	11	3460
"3461"	"USMS_6959_12"	"USMS"	"6959"	12	3461
"3462"	"USMS_6959_13"	"USMS"	"6959"	13	3462
"3463"	"USMS_6959_14"	"USMS"	"6959"	14	3463
"3464"	"USMS_6959_15"	"USMS"	"6959"	15	3464
"3465"	"USMS_6959_16"	"USMS"	"6959"	16	3465
"3466"	"USMS_6959_17"	"USMS"	"6959"	17	3466
"3467"	"USMS_6959_18"	"USMS"	"6959"	18	3467
"3468"	"USMS_6959_19"	"USMS"	"6959"	19	3468
"3469"	"USMS_6959_20"	"USMS"	"6959"	20	3469
"3470"	"USMS_6959_21"	"USMS"	"6959"	21	3470
"3471"	"USMS_6959_22"	"USMS"	"6959"	22	3471
"3472"	"USMS_6959_23"	"USMS"	"6959"	23	3472
"3473"	"USMS_6960_1"	"USMS"	"6960"	1	3473
"3474"	"USMS_6960_2"	"USMS"	"6960"	2	3474
"3475"	"USMS_6960_3"	"USMS"	"6960"	3	3475
"3476"	"USMS_6960_4"	"USMS"	"6960"	4	3476
"3477"	"USMS_6960_5"	"USMS"	"6960"	5	3477
"3478"	"USMS_6960_6"	"USMS"	"6960"	6	3478
"3479"	"USMS_6960_7"	"USMS"	"6960"	7	3479
"3480"	"USMS_6960_8"	"USMS"	"6960"	8	3480
"3481"	"USMS_6960_9"	"USMS"	"6960"	9	3481
"3482"	"USMS_6960_10"	"USMS"	"6960"	10	3482
"3483"	"USMS_6960_11"	"USMS"	"6960"	11	3483
"3484"	"USMS_6960_12"	"USMS"	"6960"	12	3484
"3485"	"USMS_6960_13"	"USMS"	"6960"	13	3485
"3486"	"USMS_6960_14"	"USMS"	"6960"	14	3486
"3487"	"USMS_6960_15"	"USMS"	"6960"	15	3487
"3488"	"USMS_6960_16"	"USMS"	"6960"	16	3488
"3489"	"USMS_6961_1"	"USMS"	"6961"	1	3489
"3490"	"USMS_6961_2"	"USMS"	"6961"	2	3490
"3491"	"USMS_6961_3"	"USMS"	"6961"	3	3491
"3492"	"USMS_6961_4"	"USMS"	"6961"	4	3492
"3493"	"USMS_6961_5"	"USMS"	"6961"	5	3493
"3494"	"USMS_6961_6"	"USMS"	"6961"	6	3494
"3495"	"USMS_6961_7"	"USMS"	"6961"	7	3495
"3496"	"USMS_6961_8"	"USMS"	"6961"	8	3496
"3497"	"USMS_6961_9"	"USMS"	"6961"	9	3497
"3498"	"USMS_6961_10"	"USMS"	"6961"	10	3498
"3499"	"USMS_6961_11"	"USMS"	"6961"	11	3499
"3500"	"USMS_6961_12"	"USMS"	"6961"	12	3500
"3501"	"USMS_6961_13"	"USMS"	"6961"	13	3501
"3502"	"USMS_6961_14"	"USMS"	"6961"	14	3502
"3503"	"USMS_6961_15"	"USMS"	"6961"	15	3503
"3504"	"USMS_6961_16"	"USMS"	"6961"	16	3504
"3505"	"USMS_6961_17"	"USMS"	"6961"	17	3505
"3506"	"USMS_6961_18"	"USMS"	"6961"	18	3506
"3507"	"USMS_6961_19"	"USMS"	"6961"	19	3507
"3508"	"USMS_6962_1"	"USMS"	"6962"	1	3508
"3509"	"USMS_6962_2"	"USMS"	"6962"	2	3509
"3510"	"USMS_6962_3"	"USMS"	"6962"	3	3510
"3511"	"USMS_6962_4"	"USMS"	"6962"	4	3511
"3512"	"USMS_6962_5"	"USMS"	"6962"	5	3512
"3513"	"USMS_6962_6"	"USMS"	"6962"	6	3513
"3514"	"USMS_6962_7"	"USMS"	"6962"	7	3514
"3515"	"USMS_6962_8"	"USMS"	"6962"	8	3515
"3516"	"USMS_6962_9"	"USMS"	"6962"	9	3516
"3517"	"USMS_6962_10"	"USMS"	"6962"	10	3517
"3518"	"USMS_6962_11"	"USMS"	"6962"	11	3518
"3519"	"USMS_6962_12"	"USMS"	"6962"	12	3519
"3520"	"USMS_6963_1"	"USMS"	"6963"	1	3520
"3521"	"USMS_6963_2"	"USMS"	"6963"	2	3521
"3522"	"USMS_6963_3"	"USMS"	"6963"	3	3522
"3523"	"USMS_6963_4"	"USMS"	"6963"	4	3523
"3524"	"USMS_6963_5"	"USMS"	"6963"	5	3524
"3525"	"USMS_6963_6"	"USMS"	"6963"	6	3525
"3526"	"USMS_6963_7"	"USMS"	"6963"	7	3526
"3527"	"USMS_6963_8"	"USMS"	"6963"	8	3527
"3528"	"USMS_6963_9"	"USMS"	"6963"	9	3528
"3529"	"USMS_6963_10"	"USMS"	"6963"	10	3529
"3530"	"USMS_6963_11"	"USMS"	"6963"	11	3530
"3531"	"USMS_6963_12"	"USMS"	"6963"	12	3531
"3532"	"USMS_6963_13"	"USMS"	"6963"	13	3532
"3533"	"USMS_6963_14"	"USMS"	"6963"	14	3533
"3534"	"USMS_6963_15"	"USMS"	"6963"	15	3534
"3535"	"USMS_6963_16"	"USMS"	"6963"	16	3535
"3536"	"USMS_6963_17"	"USMS"	"6963"	17	3536
"3537"	"USMS_6963_18"	"USMS"	"6963"	18	3537
"3538"	"USMS_6963_19"	"USMS"	"6963"	19	3538
"3539"	"USMS_6963_20"	"USMS"	"6963"	20	3539
"3540"	"USMS_6963_21"	"USMS"	"6963"	21	3540
"3541"	"USMS_6965_1"	"USMS"	"6965"	1	3541
"3542"	"USMS_6965_2"	"USMS"	"6965"	2	3542
"3543"	"USMS_6965_3"	"USMS"	"6965"	3	3543
"3544"	"USMS_6965_4"	"USMS"	"6965"	4	3544
"3545"	"USMS_6965_5"	"USMS"	"6965"	5	3545
"3546"	"USMS_6965_6"	"USMS"	"6965"	6	3546
"3547"	"USMS_6965_7"	"USMS"	"6965"	7	3547
"3548"	"USMS_6965_8"	"USMS"	"6965"	8	3548
"3549"	"USMS_6965_9"	"USMS"	"6965"	9	3549
"3550"	"USMS_6965_10"	"USMS"	"6965"	10	3550
"3551"	"USMS_6965_11"	"USMS"	"6965"	11	3551
"3552"	"USMS_6965_12"	"USMS"	"6965"	12	3552
"3553"	"USMS_6965_13"	"USMS"	"6965"	13	3553
"3554"	"USMS_6965_14"	"USMS"	"6965"	14	3554
"3555"	"USMS_6965_15"	"USMS"	"6965"	15	3555
"3556"	"USMS_6965_16"	"USMS"	"6965"	16	3556
"3557"	"USMS_6965_17"	"USMS"	"6965"	17	3557
"3558"	"USMS_6965_18"	"USMS"	"6965"	18	3558
"3559"	"USMS_6965_19"	"USMS"	"6965"	19	3559
"3560"	"USMS_6965_20"	"USMS"	"6965"	20	3560
"3561"	"USMS_6965_21"	"USMS"	"6965"	21	3561
"3562"	"USMS_6966_1"	"USMS"	"6966"	1	3562
"3563"	"USMS_6966_2"	"USMS"	"6966"	2	3563
"3564"	"USMS_6966_3"	"USMS"	"6966"	3	3564
"3565"	"USMS_6966_4"	"USMS"	"6966"	4	3565
"3566"	"USMS_6966_5"	"USMS"	"6966"	5	3566
"3567"	"USMS_6966_6"	"USMS"	"6966"	6	3567
"3568"	"USMS_6966_7"	"USMS"	"6966"	7	3568
"3569"	"USMS_6966_8"	"USMS"	"6966"	8	3569
"3570"	"USMS_6966_9"	"USMS"	"6966"	9	3570
"3571"	"USMS_6966_10"	"USMS"	"6966"	10	3571
"3572"	"USMS_6966_11"	"USMS"	"6966"	11	3572
"3573"	"USMS_6966_12"	"USMS"	"6966"	12	3573
"3574"	"USMS_6966_13"	"USMS"	"6966"	13	3574
"3575"	"USMS_6966_14"	"USMS"	"6966"	14	3575
"3576"	"USMS_6966_15"	"USMS"	"6966"	15	3576
"3577"	"USMS_6966_16"	"USMS"	"6966"	16	3577
"3578"	"USMS_6966_17"	"USMS"	"6966"	17	3578
"3579"	"USMS_6966_18"	"USMS"	"6966"	18	3579
"3580"	"USMS_6966_19"	"USMS"	"6966"	19	3580
"3581"	"USMS_6966_20"	"USMS"	"6966"	20	3581
"3582"	"USMS_6966_21"	"USMS"	"6966"	21	3582
"3583"	"USMS_6966_22"	"USMS"	"6966"	22	3583
"3584"	"USMS_6967_1"	"USMS"	"6967"	1	3584
"3585"	"USMS_6967_2"	"USMS"	"6967"	2	3585
"3586"	"USMS_6967_3"	"USMS"	"6967"	3	3586
"3587"	"USMS_6967_4"	"USMS"	"6967"	4	3587
"3588"	"USMS_6967_5"	"USMS"	"6967"	5	3588
"3589"	"USMS_6967_6"	"USMS"	"6967"	6	3589
"3590"	"USMS_6967_7"	"USMS"	"6967"	7	3590
"3591"	"USMS_6967_8"	"USMS"	"6967"	8	3591
"3592"	"USMS_6967_9"	"USMS"	"6967"	9	3592
"3593"	"USMS_6967_10"	"USMS"	"6967"	10	3593
"3594"	"USMS_6967_11"	"USMS"	"6967"	11	3594
"3595"	"USMS_6967_12"	"USMS"	"6967"	12	3595
"3596"	"USMS_6967_13"	"USMS"	"6967"	13	3596
"3597"	"USMS_6967_14"	"USMS"	"6967"	14	3597
"3598"	"USMS_6967_15"	"USMS"	"6967"	15	3598
"3599"	"USMS_6967_16"	"USMS"	"6967"	16	3599
"3600"	"USMS_6967_17"	"USMS"	"6967"	17	3600
"3601"	"USMS_6967_18"	"USMS"	"6967"	18	3601
"3602"	"USMS_6968_1"	"USMS"	"6968"	1	3602
"3603"	"USMS_6968_2"	"USMS"	"6968"	2	3603
"3604"	"USMS_6968_3"	"USMS"	"6968"	3	3604
"3605"	"USMS_6968_4"	"USMS"	"6968"	4	3605
"3606"	"USMS_6968_5"	"USMS"	"6968"	5	3606
"3607"	"USMS_6968_6"	"USMS"	"6968"	6	3607
"3608"	"USMS_6968_7"	"USMS"	"6968"	7	3608
"3609"	"USMS_6968_8"	"USMS"	"6968"	8	3609
"3610"	"USMS_6968_9"	"USMS"	"6968"	9	3610
"3611"	"USMS_6968_10"	"USMS"	"6968"	10	3611
"3612"	"USMS_6968_11"	"USMS"	"6968"	11	3612
"3613"	"USMS_6968_12"	"USMS"	"6968"	12	3613
"3614"	"USMS_6968_13"	"USMS"	"6968"	13	3614
"3615"	"USMS_6968_14"	"USMS"	"6968"	14	3615
"3616"	"USMS_6968_15"	"USMS"	"6968"	15	3616
"3617"	"USMS_6968_16"	"USMS"	"6968"	16	3617
"3618"	"USMS_6968_17"	"USMS"	"6968"	17	3618
"3619"	"USMS_6968_18"	"USMS"	"6968"	18	3619
"3620"	"USMS_6969_1"	"USMS"	"6969"	1	3620
"3621"	"USMS_6969_2"	"USMS"	"6969"	2	3621
"3622"	"USMS_6969_3"	"USMS"	"6969"	3	3622
"3623"	"USMS_6969_4"	"USMS"	"6969"	4	3623
"3624"	"USMS_6969_5"	"USMS"	"6969"	5	3624
"3625"	"USMS_6969_6"	"USMS"	"6969"	6	3625
"3626"	"USMS_6969_7"	"USMS"	"6969"	7	3626
"3627"	"USMS_6969_8"	"USMS"	"6969"	8	3627
"3628"	"USMS_6969_9"	"USMS"	"6969"	9	3628
"3629"	"USMS_6969_10"	"USMS"	"6969"	10	3629
"3630"	"USMS_6969_11"	"USMS"	"6969"	11	3630
"3631"	"USMS_6969_12"	"USMS"	"6969"	12	3631
"3632"	"USMS_6969_13"	"USMS"	"6969"	13	3632
"3633"	"USMS_6969_14"	"USMS"	"6969"	14	3633
"3634"	"USMS_6969_15"	"USMS"	"6969"	15	3634
"3635"	"USMS_6969_16"	"USMS"	"6969"	16	3635
"3636"	"USMS_6969_17"	"USMS"	"6969"	17	3636
"3637"	"USMS_6969_18"	"USMS"	"6969"	18	3637
"3638"	"USMS_6969_19"	"USMS"	"6969"	19	3638
"3639"	"USMS_6970_1"	"USMS"	"6970"	1	3639
"3640"	"USMS_6970_2"	"USMS"	"6970"	2	3640
"3641"	"USMS_6970_3"	"USMS"	"6970"	3	3641
"3642"	"USMS_6970_4"	"USMS"	"6970"	4	3642
"3643"	"USMS_6970_5"	"USMS"	"6970"	5	3643
"3644"	"USMS_6970_6"	"USMS"	"6970"	6	3644
"3645"	"USMS_6970_7"	"USMS"	"6970"	7	3645
"3646"	"USMS_6970_8"	"USMS"	"6970"	8	3646
"3647"	"USMS_6970_9"	"USMS"	"6970"	9	3647
"3648"	"USMS_6970_10"	"USMS"	"6970"	10	3648
"3649"	"USMS_6970_11"	"USMS"	"6970"	11	3649
"3650"	"USMS_6970_12"	"USMS"	"6970"	12	3650
"3651"	"USMS_6970_13"	"USMS"	"6970"	13	3651
"3652"	"USMS_6970_14"	"USMS"	"6970"	14	3652
"3653"	"USMS_6970_15"	"USMS"	"6970"	15	3653
"3654"	"USMS_6970_16"	"USMS"	"6970"	16	3654
"3655"	"USMS_6970_17"	"USMS"	"6970"	17	3655
"3656"	"USMS_6970_18"	"USMS"	"6970"	18	3656
"3657"	"USMS_6970_19"	"USMS"	"6970"	19	3657
"3658"	"USMS_6970_20"	"USMS"	"6970"	20	3658
"3659"	"USMS_6970_21"	"USMS"	"6970"	21	3659
"3660"	"USMS_6970_22"	"USMS"	"6970"	22	3660
"3661"	"USMS_6970_23"	"USMS"	"6970"	23	3661
"3662"	"USMS_6971_1"	"USMS"	"6971"	1	3662
"3663"	"USMS_6971_2"	"USMS"	"6971"	2	3663
"3664"	"USMS_6971_3"	"USMS"	"6971"	3	3664
"3665"	"USMS_6971_4"	"USMS"	"6971"	4	3665
"3666"	"USMS_6971_5"	"USMS"	"6971"	5	3666
"3667"	"USMS_6971_6"	"USMS"	"6971"	6	3667
"3668"	"USMS_6971_7"	"USMS"	"6971"	7	3668
"3669"	"USMS_6971_8"	"USMS"	"6971"	8	3669
"3670"	"USMS_6971_9"	"USMS"	"6971"	9	3670
"3671"	"USMS_6971_10"	"USMS"	"6971"	10	3671
"3672"	"USMS_6971_11"	"USMS"	"6971"	11	3672
"3673"	"USMS_6971_12"	"USMS"	"6971"	12	3673
"3674"	"USMS_6971_13"	"USMS"	"6971"	13	3674
"3675"	"USMS_6971_14"	"USMS"	"6971"	14	3675
"3676"	"USMS_6971_15"	"USMS"	"6971"	15	3676
"3677"	"USMS_6971_16"	"USMS"	"6971"	16	3677
"3678"	"USMS_6971_17"	"USMS"	"6971"	17	3678
"3679"	"USMS_6972_1"	"USMS"	"6972"	1	3679
"3680"	"USMS_6972_2"	"USMS"	"6972"	2	3680
"3681"	"USMS_6972_3"	"USMS"	"6972"	3	3681
"3682"	"USMS_6972_4"	"USMS"	"6972"	4	3682
"3683"	"USMS_6972_5"	"USMS"	"6972"	5	3683
"3684"	"USMS_6972_6"	"USMS"	"6972"	6	3684
"3685"	"USMS_6972_7"	"USMS"	"6972"	7	3685
"3686"	"USMS_6972_8"	"USMS"	"6972"	8	3686
"3687"	"USMS_6972_9"	"USMS"	"6972"	9	3687
"3688"	"USMS_6972_10"	"USMS"	"6972"	10	3688
"3689"	"USMS_6972_11"	"USMS"	"6972"	11	3689
"3690"	"USMS_6972_12"	"USMS"	"6972"	12	3690
"3691"	"USMS_6972_13"	"USMS"	"6972"	13	3691
"3692"	"USMS_6972_14"	"USMS"	"6972"	14	3692
"3693"	"USMS_6972_15"	"USMS"	"6972"	15	3693
"3694"	"USMS_6972_16"	"USMS"	"6972"	16	3694
"3695"	"USMS_6972_17"	"USMS"	"6972"	17	3695
"3696"	"USMS_6972_18"	"USMS"	"6972"	18	3696
"3697"	"USMS_6972_19"	"USMS"	"6972"	19	3697
"3698"	"USMS_6973_1"	"USMS"	"6973"	1	3698
"3699"	"USMS_6973_2"	"USMS"	"6973"	2	3699
"3700"	"USMS_6973_3"	"USMS"	"6973"	3	3700
"3701"	"USMS_6973_4"	"USMS"	"6973"	4	3701
"3702"	"USMS_6973_5"	"USMS"	"6973"	5	3702
"3703"	"USMS_6973_6"	"USMS"	"6973"	6	3703
"3704"	"USMS_6973_7"	"USMS"	"6973"	7	3704
"3705"	"USMS_6973_8"	"USMS"	"6973"	8	3705
"3706"	"USMS_6973_9"	"USMS"	"6973"	9	3706
"3707"	"USMS_6973_10"	"USMS"	"6973"	10	3707
"3708"	"USMS_6973_11"	"USMS"	"6973"	11	3708
"3709"	"USMS_6973_12"	"USMS"	"6973"	12	3709
"3710"	"USMS_6973_13"	"USMS"	"6973"	13	3710
"3711"	"USMS_6973_14"	"USMS"	"6973"	14	3711
"3712"	"USMS_6973_15"	"USMS"	"6973"	15	3712
"3713"	"USMS_6973_16"	"USMS"	"6973"	16	3713
"3714"	"USMS_6973_17"	"USMS"	"6973"	17	3714
"3715"	"USMS_6973_18"	"USMS"	"6973"	18	3715
"3716"	"USMS_6973_19"	"USMS"	"6973"	19	3716
"3717"	"USMS_6973_20"	"USMS"	"6973"	20	3717
"3718"	"USMS_6973_21"	"USMS"	"6973"	21	3718
"3719"	"USMS_6973_22"	"USMS"	"6973"	22	3719
"3720"	"USMS_6973_23"	"USMS"	"6973"	23	3720
"3721"	"USMS_6975_1"	"USMS"	"6975"	1	3721
"3722"	"USMS_6975_2"	"USMS"	"6975"	2	3722
